,Have CV,ID,Location,Date Invited,Date Started,Date Completed,Parts Completed,Overall Score,Chart Interpretation score,Chart Interpretation Self Rating,Business Acumen score,Business Acumen Self Rating,Reports & Visualisations score,Reports & Visualisations Self Rating,SQL score,SQL Self Rating,Data Literacy score,Data Literacy Self Rating
402,1.0,27032,United Arab Emirates,2021-08-29 11:02:50,2021-08-31 12:04:43,2021-08-31 12:34:43,3,1.4000000000000001,0.0,8.0,,,0.0,8.0,,,3.182,7.0
403,1.0,27073,United Kingdom,2021-08-29 11:03:21,2021-08-31 18:18:50,2021-08-31 19:18:47,3,1.4000000000000001,2.857,8.0,0.0,7.0,3.0,8.0,0.0,1.0,0.909,8.0
404,1.0,27090,United Arab Emirates,2021-08-29 11:04:11,2021-09-03 00:50:43,2021-09-03 01:24:08,3,1.4000000000000001,1.4289999999999998,8.0,0.0,8.0,0.0,8.0,0.0,2.0,3.636,7.0
405,1.0,27122,United Arab Emirates,2021-08-29 11:04:28,2021-08-29 16:50:54,2021-08-29 17:18:17,3,1.4000000000000001,1.905,10.0,0.0,10.0,2.0,10.0,0.0,1.0,2.273,8.0
406,1.0,27210,United Arab Emirates,2021-08-29 11:05:16,2021-08-31 20:57:20,2021-08-31 21:27:20,3,1.4000000000000001,0.0,8.0,,,0.0,6.0,,,3.182,1.0
407,1.0,27233,United Arab Emirates,2021-08-29 11:05:28,2021-08-31 03:23:06,2021-08-31 03:55:03,3,1.4000000000000001,1.905,8.0,0.0,7.0,2.0,7.0,0.0,5.0,2.273,6.0
408,1.0,27243,United Arab Emirates,2021-08-29 11:05:33,2021-09-01 00:25:39,2021-09-01 00:40:17,3,1.4000000000000001,2.381,10.0,0.0,10.0,0.0,10.0,0.0,10.0,2.727,10.0
409,1.0,27798,France,2021-09-06 11:57:10,2021-09-16 22:42:29,2021-09-16 23:06:34,3,1.4000000000000001,0.952,9.0,,,2.857,9.0,0.0,9.0,2.273,9.0
410,1.0,28089,India,2021-09-08 14:50:03,2021-09-12 14:56:59,2021-09-12 15:20:11,3,1.4000000000000001,4.286,5.0,,,0.0,1.0,0.0,1.0,0.0,10.0
411,1.0,28102,Greece,2021-09-08 14:50:10,2021-09-11 23:35:34,2021-09-12 01:48:30,3,1.4000000000000001,0.952,9.0,0.0,6.0,4.0,7.0,0.0,8.0,2.273,8.0
412,1.0,28538,Italy,2021-09-11 15:26:31,2021-09-14 17:52:19,2021-09-14 18:10:00,3,1.4000000000000001,0.952,8.0,0.0,8.0,3.0,9.0,0.0,1.0,2.727,8.0
413,1.0,28584,South Africa,2021-09-13 13:40:13,2021-09-15 17:48:59,2021-09-15 18:44:30,3,1.4000000000000001,0.952,8.0,0.0,6.0,2.0,7.0,0.0,5.0,3.182,8.0
414,1.0,28710,Portugal,2021-09-13 13:41:23,2021-09-18 07:46:24,2021-09-18 08:27:55,3,1.4000000000000001,1.905,6.0,0.0,3.0,0.0,2.0,0.0,1.0,3.182,7.0
415,1.0,28863,Turkey,2021-09-14 16:23:08,2021-09-15 01:17:56,2021-09-15 02:19:34,3,1.4000000000000001,0.0,6.0,0.0,8.0,0.0,6.0,0.0,1.0,5.0,6.0
416,1.0,27220,Saudi Arabia,2021-08-29 11:05:21,2021-08-31 21:23:09,2021-08-31 22:23:02,3,1.3,0.0,8.0,0.0,8.0,0.0,9.0,0.0,4.0,4.545,9.0
417,1.0,28476,Mexico,2021-09-11 15:25:17,2021-09-12 09:03:10,2021-09-12 09:53:49,3,1.3,2.857,10.0,0.0,10.0,0.0,9.0,0.0,1.0,1.818,2.0
418,1.0,28606,South Africa,2021-09-13 13:40:26,2021-09-18 06:18:35,2021-09-18 07:29:55,3,1.3,0.952,8.0,0.0,6.0,2.0,7.0,0.0,5.0,2.727,9.0
419,1.0,27033,United Arab Emirates,2021-08-29 11:02:50,2021-08-31 15:22:07,2021-08-31 15:51:42,3,1.2,0.0,3.0,,,0.0,3.0,0.0,5.0,3.636,3.0
420,1.0,27238,United Arab Emirates,2021-08-29 11:05:30,2021-08-29 15:45:13,2021-08-29 16:19:09,3,1.2,1.4289999999999998,9.0,,,2.857,9.0,0.0,7.0,1.364,8.0
421,1.0,27450,United Arab Emirates,2021-08-30 20:25:38,2021-09-01 20:52:15,2021-09-01 21:22:15,3,1.2,0.0,7.0,,,0.0,8.0,,,2.727,7.0
422,1.0,27603,India,2021-09-02 20:35:08,2021-09-07 00:41:47,2021-09-07 18:16:20,3,1.2,2.381,9.0,0.0,8.0,2.0,9.0,0.0,5.0,0.909,8.0
423,1.0,28586,Kuwait,2021-09-13 13:40:14,2021-09-15 22:21:53,2021-09-15 22:24:35,3,1.2,1.905,8.0,0.0,10.0,5.0,9.0,0.0,9.0,0.0,8.0
424,1.0,27054,United Arab Emirates,2021-08-29 11:03:11,2021-08-31 23:12:47,2021-09-01 00:12:00,3,1.1,1.4289999999999998,10.0,0.0,10.0,0.0,10.0,0.0,9.0,2.273,9.0
425,1.0,27339,United Arab Emirates,2021-08-30 20:24:26,2021-08-31 17:34:38,2021-08-31 21:19:03,3,1.1,0.0,7.0,,,2.857,7.0,0.0,6.0,2.273,6.0
426,1.0,27444,United Arab Emirates,2021-08-30 20:25:34,2021-09-01 23:23:03,2021-09-01 23:46:09,3,1.1,2.381,6.0,0.0,2.0,0.0,6.0,0.0,1.0,1.364,6.0
427,1.0,27832,Romania,2021-09-06 11:57:29,2021-09-07 19:05:31,2021-09-07 19:25:50,3,1.1,0.0,5.0,0.0,7.0,2.0,6.0,0.0,2.0,2.727,3.0
428,1.0,27845,Ireland,2021-09-06 11:57:36,2021-09-10 11:59:18,2021-09-10 12:23:58,3,1.1,2.381,10.0,,,2.857,10.0,0.0,9.0,0.0,10.0
429,1.0,28455,Argentina,2021-09-11 15:25:03,2021-09-13 23:59:51,2021-09-14 00:22:16,3,1.1,0.0,10.0,,,2.857,8.0,0.0,5.0,2.273,4.0
430,1.0,28914,India,2021-09-14 16:23:39,2021-09-19 14:49:16,2021-09-19 15:24:41,3,1.1,2.381,8.0,,,2.857,8.0,0.0,8.0,0.0,8.0
431,1.0,26996,United Arab Emirates,2021-08-29 11:02:29,2021-08-31 14:24:39,2021-08-31 14:54:39,3,1.0,0.0,9.0,,,0.0,8.0,,,2.273,8.0
432,1.0,27038,United Arab Emirates,2021-08-29 11:03:02,2021-08-30 22:11:19,2021-08-30 22:41:19,3,1.0,0.0,9.0,,,0.0,9.0,,,2.273,8.0
433,1.0,27133,United Arab Emirates,2021-08-29 11:04:34,2021-09-02 21:53:55,2021-09-02 22:23:55,3,1.0,0.0,10.0,,,0.0,10.0,,,2.273,10.0
434,1.0,27397,United Arab Emirates,2021-08-30 20:25:06,2021-09-01 22:27:18,2021-09-01 22:57:18,3,1.0,0.0,9.0,,,0.0,6.0,,,2.273,3.0
435,1.0,28108,Portugal,2021-09-08 14:50:13,2021-09-14 04:37:32,2021-09-14 05:07:32,3,1.0,0.0,7.0,,,0.0,7.0,,,2.273,7.0
436,1.0,26931,Lebanon,2021-08-29 10:40:06,2021-08-30 07:18:59,2021-08-30 21:19:37,3,0.8999999999999999,0.952,10.0,0.0,10.0,0.0,9.0,0.0,6.0,2.273,10.0
437,1.0,26994,Jordan,2021-08-29 11:02:28,2021-08-31 19:48:52,2021-08-31 20:14:23,3,0.8999999999999999,0.0,10.0,,,4.286,8.0,0.0,5.0,1.364,8.0
438,1.0,28574,South Africa,2021-09-13 13:40:06,2021-09-15 13:54:57,2021-09-15 14:31:25,3,0.8999999999999999,0.952,9.0,0.0,9.0,0.0,9.0,0.0,4.0,2.273,9.0
439,1.0,28887,Spain,2021-09-14 16:23:23,2021-09-15 16:58:16,2021-09-15 17:24:18,3,0.8999999999999999,0.0,5.0,,,0.0,3.0,0.0,3.0,2.727,3.0
440,,29638,Algeria,2021-09-20 09:34:20,2021-09-20 09:35:01,2021-09-20 09:55:21,3,0.8999999999999999,0.0,,,,4.286,,0.0,,1.364,
441,1.0,27162,Tunisia,2021-08-29 11:04:50,2021-08-31 17:10:51,2021-08-31 17:14:03,3,0.8,1.4289999999999998,3.0,0.0,3.0,0.0,2.0,0.0,2.0,1.364,3.0
442,1.0,27348,India,2021-08-30 20:24:32,2021-08-31 13:27:24,2021-08-31 13:42:29,3,0.8,1.4289999999999998,10.0,,,0.0,10.0,0.0,10.0,0.909,10.0
443,1.0,28060,India,2021-09-07 14:31:42,2021-09-07 23:32:40,2021-09-08 02:12:25,3,0.8,0.0,8.0,,,0.0,8.0,0.0,5.0,2.273,5.0
444,1.0,28097,Ireland,2021-09-08 14:50:07,2021-09-09 00:40:24,2021-09-09 01:30:44,3,0.7000000000000001,0.952,8.0,0.0,9.0,0.0,7.0,0.0,7.0,1.364,7.0
445,1.0,28638,South Africa,2021-09-13 13:40:44,2021-09-15 17:43:31,2021-09-15 19:18:21,3,0.7000000000000001,0.0,9.0,0.0,9.0,2.0,8.0,0.0,3.0,1.364,7.0
446,1.0,26959,United Arab Emirates,2021-08-29 11:02:09,2021-08-31 01:40:56,2021-08-31 02:10:56,3,0.6,0.0,6.0,,,0.0,7.0,,,1.364,9.0
447,1.0,27064,United Arab Emirates,2021-08-29 11:03:16,2021-09-04 03:27:38,2021-09-04 03:57:38,3,0.6,0.0,5.0,,,0.0,5.0,,,1.364,5.0
448,1.0,27153,Pakistan,2021-08-29 11:04:45,2021-08-29 19:29:03,2021-08-29 19:59:03,3,0.6,0.0,9.0,,,0.0,9.0,,,1.364,9.0
449,1.0,27362,United Arab Emirates,2021-08-30 20:24:42,2021-09-01 20:50:48,2021-09-01 21:20:48,3,0.6,0.0,10.0,,,0.0,10.0,,,1.364,10.0
450,1.0,27827,Mexico,2021-09-06 11:57:26,2021-09-09 01:14:33,2021-09-09 01:44:33,3,0.6,0.0,8.0,,,0.0,8.0,,,1.364,8.0
451,1.0,28604,Egypt,2021-09-13 13:40:24,2021-09-14 09:09:53,2021-09-14 09:39:53,3,0.6,0.0,10.0,,,0.0,10.0,,,1.364,9.0
452,1.0,28903,South Africa,2021-09-14 16:23:33,2021-09-16 17:41:22,2021-09-16 18:11:22,3,0.6,0.0,8.0,,,0.0,8.0,,,1.364,8.0
453,1.0,27199,United Arab Emirates,2021-08-29 11:05:11,2021-08-29 16:45:50,2021-08-29 16:48:47,3,0.5,0.952,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.909,7.0
454,1.0,27316,Saudi Arabia,2021-08-30 20:24:11,2021-09-01 20:31:26,2021-09-01 20:53:32,3,0.5,0.0,5.0,,,0.0,8.0,0.0,2.0,1.364,7.0
455,1.0,28101,Portugal,2021-09-08 14:50:09,2021-09-08 21:39:07,2021-09-08 22:00:37,3,0.5,0.0,1.0,,,0.0,1.0,0.0,1.0,1.364,1.0
456,1.0,27105,Portugal,2021-08-29 11:04:19,2021-09-02 02:10:58,2021-09-02 02:40:58,3,0.4,0.0,7.0,,,0.0,5.0,,,0.909,3.0
457,1.0,28014,Portugal,2021-09-07 14:31:16,2021-09-07 23:14:49,2021-09-10 20:20:33,3,0.3,0.0,6.0,,,0.0,8.0,0.0,5.0,0.909,7.0
458,,26925,,2021-08-29 10:40:02,,,0,0.0,,,,,,,,,,
459,,26926,,2021-08-29 10:40:03,,,0,0.0,,,,,,,,,,
460,,26932,,2021-08-29 10:40:06,,,0,0.0,,,,,,,,,,
461,,26933,,2021-08-29 10:40:07,,,0,0.0,,,,,,,,,,
462,,26934,,2021-08-29 10:40:08,,,0,0.0,,,,,,,,,,
463,,26935,,2021-08-29 10:40:08,,,0,0.0,,,,,,,,,,
464,,26936,,2021-08-29 10:40:09,,,0,0.0,,,,,,,,,,
465,,26938,,2021-08-29 10:40:10,,,0,0.0,,,,,,,,,,
466,,26941,,2021-08-29 10:40:12,,,0,0.0,,,,,,,,,,
467,,26942,,2021-08-29 10:40:12,,,0,0.0,,,,,,,,,,
468,,26943,,2021-08-29 10:40:13,,,0,0.0,,,,,,,,,,
469,,26946,,2021-08-29 11:02:02,,,0,0.0,,,,,,,,,,
470,,26947,,2021-08-29 11:02:02,,,0,0.0,,,,,,,,,,
471,,26949,,2021-08-29 11:02:03,,,0,0.0,,,,,,,,,,
472,,26950,,2021-08-29 11:02:04,,,0,0.0,,,,,,,,,,
473,,26951,,2021-08-29 11:02:05,,,0,0.0,,,,,,,,,,
474,,26953,,2021-08-29 11:02:06,,,0,0.0,,,,,,,,,,
475,,26955,,2021-08-29 11:02:07,,,0,0.0,,,,,,,,,,
476,,26956,,2021-08-29 11:02:07,,,0,0.0,,,,,,,,,,
477,,26958,,2021-08-29 11:02:09,,,0,0.0,,,,,,,,,,
478,,26960,,2021-08-29 11:02:10,,,0,0.0,,,,,,,,,,
479,,26961,,2021-08-29 11:02:10,,,0,0.0,,,,,,,,,,
480,,26962,,2021-08-29 11:02:11,,,0,0.0,,,,,,,,,,
481,1.0,26963,United Arab Emirates,2021-08-29 11:02:11,2021-09-02 18:05:30,2021-09-02 18:35:30,3,0.0,0.0,8.0,,,0.0,9.0,,,0.0,9.0
482,,26965,,2021-08-29 11:02:12,,,0,0.0,,,,,,,,,,
483,,26966,,2021-08-29 11:02:13,,,0,0.0,,,,,,,,,,
484,,26967,,2021-08-29 11:02:13,,,0,0.0,,,,,,,,,,
485,1.0,26968,United Arab Emirates,2021-08-29 11:02:14,2021-08-31 13:58:50,2021-08-31 14:28:50,3,0.0,0.0,9.0,,,0.0,8.0,,,0.0,7.0
486,,26969,,2021-08-29 11:02:14,,,0,0.0,,,,,,,,,,
487,1.0,26970,,2021-08-29 11:02:15,,,0,0.0,,,,,,,,,,
488,,26971,,2021-08-29 11:02:16,,,0,0.0,,,,,,,,,,
489,,26972,,2021-08-29 11:02:16,,,0,0.0,,,,,,,,,,
490,,26973,,2021-08-29 11:02:17,,,0,0.0,,,,,,,,,,
491,,26974,,2021-08-29 11:02:17,,,0,0.0,,,,,,,,,,
492,,26975,,2021-08-29 11:02:18,,,0,0.0,,,,,,,,,,
493,,26976,,2021-08-29 11:02:19,,,0,0.0,,,,,,,,,,
494,,26979,,2021-08-29 11:02:20,,,0,0.0,,,,,,,,,,
495,,26980,,2021-08-29 11:02:21,,,0,0.0,,,,,,,,,,
496,,26981,,2021-08-29 11:02:21,,,0,0.0,,,,,,,,,,
497,,26982,,2021-08-29 11:02:22,,,0,0.0,,,,,,,,,,
498,,26983,,2021-08-29 11:02:22,,,0,0.0,,,,,,,,,,
499,,26984,,2021-08-29 11:02:23,,,0,0.0,,,,,,,,,,
500,,26986,,2021-08-29 11:02:24,,,0,0.0,,,,,,,,,,
501,,26987,,2021-08-29 11:02:25,,,0,0.0,,,,,,,,,,
502,,26988,,2021-08-29 11:02:25,,,0,0.0,,,,,,,,,,
503,,26989,,2021-08-29 11:02:26,,,0,0.0,,,,,,,,,,
504,,26990,,2021-08-29 11:02:26,,,0,0.0,,,,,,,,,,
505,,26991,,2021-08-29 11:02:27,,,0,0.0,,,,,,,,,,
506,,26992,,2021-08-29 11:02:27,,,0,0.0,,,,,,,,,,
507,,26993,,2021-08-29 11:02:28,,,0,0.0,,,,,,,,,,
508,,26997,,2021-08-29 11:02:30,,,0,0.0,,,,,,,,,,
509,,26998,,2021-08-29 11:02:31,,,0,0.0,,,,,,,,,,
510,,26999,,2021-08-29 11:02:31,,,0,0.0,,,,,,,,,,
511,,27000,,2021-08-29 11:02:32,,,0,0.0,,,,,,,,,,
512,,27001,,2021-08-29 11:02:32,,,0,0.0,,,,,,,,,,
513,,27002,,2021-08-29 11:02:33,,,0,0.0,,,,,,,,,,
514,,27003,,2021-08-29 11:02:33,,,0,0.0,,,,,,,,,,
515,,27004,,2021-08-29 11:02:34,,,0,0.0,,,,,,,,,,
516,,27005,,2021-08-29 11:02:35,,,0,0.0,,,,,,,,,,
517,,27006,,2021-08-29 11:02:36,,,0,0.0,,,,,,,,,,
518,,27008,,2021-08-29 11:02:37,,,0,0.0,,,,,,,,,,
519,,27009,,2021-08-29 11:02:37,,,0,0.0,,,,,,,,,,
520,,27011,,2021-08-29 11:02:38,,,0,0.0,,,,,,,,,,
521,,27012,,2021-08-29 11:02:39,,,0,0.0,,,,,,,,,,
522,,27014,,2021-08-29 11:02:40,,,0,0.0,,,,,,,,,,
523,1.0,27015,United Arab Emirates,2021-08-29 11:02:41,2021-08-29 20:34:33,2021-08-29 21:04:33,3,0.0,0.0,2.0,,,0.0,1.0,,,0.0,2.0
524,,27016,,2021-08-29 11:02:41,,,0,0.0,,,,,,,,,,
525,,27017,,2021-08-29 11:02:42,,,0,0.0,,,,,,,,,,
526,,27019,,2021-08-29 11:02:43,,,0,0.0,,,,,,,,,,
527,,27020,,2021-08-29 11:02:43,,,0,0.0,,,,,,,,,,
528,,27021,,2021-08-29 11:02:44,,,0,0.0,,,,,,,,,,
529,,27022,,2021-08-29 11:02:44,,,0,0.0,,,,,,,,,,
530,,27023,,2021-08-29 11:02:45,,,0,0.0,,,,,,,,,,
531,,27027,,2021-08-29 11:02:47,,,0,0.0,,,,,,,,,,
532,,27028,,2021-08-29 11:02:48,,,0,0.0,,,,,,,,,,
533,,27029,,2021-08-29 11:02:48,,,0,0.0,,,,,,,,,,
534,,27030,,2021-08-29 11:02:49,,,0,0.0,,,,,,,,,,
535,,27031,,2021-08-29 11:02:49,,,0,0.0,,,,,,,,,,
536,,27034,,2021-08-29 11:02:51,,,0,0.0,,,,,,,,,,
537,,27035,,2021-08-29 11:02:52,,,0,0.0,,,,,,,,,,
538,,27039,,2021-08-29 11:03:03,,,0,0.0,,,,,,,,,,
539,,27042,,2021-08-29 11:03:04,,,0,0.0,,,,,,,,,,
540,,27044,,2021-08-29 11:03:05,,,0,0.0,,,,,,,,,,
541,,27045,,2021-08-29 11:03:06,,,0,0.0,,,,,,,,,,
542,,27046,,2021-08-29 11:03:06,,,0,0.0,,,,,,,,,,
543,,27047,,2021-08-29 11:03:07,,,0,0.0,,,,,,,,,,
544,,27049,,2021-08-29 11:03:08,,,0,0.0,,,,,,,,,,
545,,27050,,2021-08-29 11:03:09,,,0,0.0,,,,,,,,,,
546,,27053,,2021-08-29 11:03:10,,,0,0.0,,,,,,,,,,
547,,27056,,2021-08-29 11:03:12,,,0,0.0,,,,,,,,,,
548,,27057,,2021-08-29 11:03:13,,,0,0.0,,,,,,,,,,
549,,27058,,2021-08-29 11:03:13,,,0,0.0,,,,,,,,,,
550,,27061,,2021-08-29 11:03:15,,,0,0.0,,,,,,,,,,
551,,27062,,2021-08-29 11:03:15,,,0,0.0,,,,,,,,,,
552,,27065,,2021-08-29 11:03:17,,,0,0.0,,,,,,,,,,
553,,27070,,2021-08-29 11:03:20,,,0,0.0,,,,,,,,,,
554,,27071,,2021-08-29 11:03:20,,,0,0.0,,,,,,,,,,
555,,27072,,2021-08-29 11:03:21,,,0,0.0,,,,,,,,,,
556,,27074,,2021-08-29 11:03:22,,,0,0.0,,,,,,,,,,
557,,27075,,2021-08-29 11:04:01,,,0,0.0,,,,,,,,,,
558,,27076,,2021-08-29 11:04:02,,,0,0.0,,,,,,,,,,
559,,27078,,2021-08-29 11:04:03,,,0,0.0,,,,,,,,,,
560,,27079,,2021-08-29 11:04:04,,,0,0.0,,,,,,,,,,
561,1.0,27080,,2021-08-29 11:04:05,,,0,0.0,,,,,,,,,,
562,,27083,,2021-08-29 11:04:06,,,0,0.0,,,,,,,,,,
563,,27084,,2021-08-29 11:04:07,,,0,0.0,,,,,,,,,,
564,,27085,,2021-08-29 11:04:08,,,0,0.0,,,,,,,,,,
565,,27086,,2021-08-29 11:04:08,,,0,0.0,,,,,,,,,,
566,,27087,,2021-08-29 11:04:09,,,0,0.0,,,,,,,,,,
567,,27088,,2021-08-29 11:04:09,,,0,0.0,,,,,,,,,,
568,,27089,,2021-08-29 11:04:10,,,0,0.0,,,,,,,,,,
569,,27091,,2021-08-29 11:04:11,,,0,0.0,,,,,,,,,,
570,,27093,,2021-08-29 11:04:12,,,0,0.0,,,,,,,,,,
571,,27094,,2021-08-29 11:04:13,,,0,0.0,,,,,,,,,,
572,,27095,,2021-08-29 11:04:13,,,0,0.0,,,,,,,,,,
573,,27098,,2021-08-29 11:04:15,,,0,0.0,,,,,,,,,,
574,,27100,,2021-08-29 11:04:16,,,0,0.0,,,,,,,,,,
575,,27101,,2021-08-29 11:04:17,,,0,0.0,,,,,,,,,,
576,,27102,,2021-08-29 11:04:17,,,0,0.0,,,,,,,,,,
577,,27103,,2021-08-29 11:04:18,,,0,0.0,,,,,,,,,,
578,,27106,,2021-08-29 11:04:20,,,0,0.0,,,,,,,,,,
579,,27107,,2021-08-29 11:04:20,,,0,0.0,,,,,,,,,,
580,,27108,,2021-08-29 11:04:21,,,0,0.0,,,,,,,,,,
581,,27109,,2021-08-29 11:04:21,,,0,0.0,,,,,,,,,,
582,,27110,,2021-08-29 11:04:22,,,0,0.0,,,,,,,,,,
583,,27112,,2021-08-29 11:04:23,,,0,0.0,,,,,,,,,,
584,,27113,,2021-08-29 11:04:23,,,0,0.0,,,,,,,,,,
585,,27114,,2021-08-29 11:04:24,,,0,0.0,,,,,,,,,,
586,,27115,,2021-08-29 11:04:24,,,0,0.0,,,,,,,,,,
587,,27119,,2021-08-29 11:04:27,,,0,0.0,,,,,,,,,,
588,,27120,,2021-08-29 11:04:27,,,0,0.0,,,,,,,,,,
589,,27121,,2021-08-29 11:04:28,,,0,0.0,,,,,,,,,,
590,,27124,,2021-08-29 11:04:29,,,0,0.0,,,,,,,,,,
591,,27126,,2021-08-29 11:04:31,,,0,0.0,,,,,,,,,,
592,,27127,,2021-08-29 11:04:31,,,0,0.0,,,,,,,,,,
593,,27128,,2021-08-29 11:04:32,,,0,0.0,,,,,,,,,,
594,,27129,,2021-08-29 11:04:32,,,0,0.0,,,,,,,,,,
595,,27131,,2021-08-29 11:04:33,,,0,0.0,,,,,,,,,,
596,,27132,,2021-08-29 11:04:34,,,0,0.0,,,,,,,,,,
597,,27134,,2021-08-29 11:04:35,,,0,0.0,,,,,,,,,,
598,1.0,27135,,2021-08-29 11:04:36,,,0,0.0,,,,,,,,,,
599,,27137,,2021-08-29 11:04:37,,,0,0.0,,,,,,,,,,
600,,27138,,2021-08-29 11:04:37,,,0,0.0,,,,,,,,,,
601,,27139,,2021-08-29 11:04:38,,,0,0.0,,,,,,,,,,
602,,27140,,2021-08-29 11:04:38,,,0,0.0,,,,,,,,,,
603,1.0,27141,United Arab Emirates,2021-08-29 11:04:39,2021-08-29 17:56:25,2021-08-29 18:26:25,3,0.0,0.0,7.0,,,0.0,10.0,,,0.0,9.0
604,,27142,,2021-08-29 11:04:39,,,0,0.0,,,,,,,,,,
605,,27145,,2021-08-29 11:04:41,,,0,0.0,,,,,,,,,,
606,,27146,,2021-08-29 11:04:41,,,0,0.0,,,,,,,,,,
607,,27147,,2021-08-29 11:04:42,,,0,0.0,,,,,,,,,,
608,,27148,,2021-08-29 11:04:42,,,0,0.0,,,,,,,,,,
609,,27150,,2021-08-29 11:04:43,,,0,0.0,,,,,,,,,,
610,,27151,,2021-08-29 11:04:44,,,0,0.0,,,,,,,,,,
611,,27154,,2021-08-29 11:04:46,,,0,0.0,,,,,,,,,,
612,,27155,,2021-08-29 11:04:47,,,0,0.0,,,,,,,,,,
613,,27160,,2021-08-29 11:04:49,,,0,0.0,,,,,,,,,,
614,,27161,,2021-08-29 11:04:50,,,0,0.0,,,,,,,,,,
615,1.0,27164,,2021-08-29 11:04:52,,,0,0.0,,,,,,,,,,
616,,27165,,2021-08-29 11:04:52,,,0,0.0,,,,,,,,,,
617,,27169,,2021-08-29 11:04:54,,,0,0.0,,,,,,,,,,
618,1.0,27170,,2021-08-29 11:04:55,,,0,0.0,,,,,,,,,,
619,,27173,,2021-08-29 11:04:56,,,0,0.0,,,,,,,,,,
620,,27174,,2021-08-29 11:04:57,,,0,0.0,,,,,,,,,,
621,,27175,,2021-08-29 11:04:58,,,0,0.0,,,,,,,,,,
622,,27176,,2021-08-29 11:04:58,,,0,0.0,,,,,,,,,,
623,,27178,,2021-08-29 11:04:59,,,0,0.0,,,,,,,,,,
624,,27180,,2021-08-29 11:05:00,,,0,0.0,,,,,,,,,,
625,,27181,,2021-08-29 11:05:01,,,0,0.0,,,,,,,,,,
626,,27182,,2021-08-29 11:05:02,,,0,0.0,,,,,,,,,,
627,,27183,,2021-08-29 11:05:02,,,0,0.0,,,,,,,,,,
628,,27184,,2021-08-29 11:05:03,,,0,0.0,,,,,,,,,,
629,,27185,,2021-08-29 11:05:03,,,0,0.0,,,,,,,,,,
630,,27186,,2021-08-29 11:05:04,,,0,0.0,,,,,,,,,,
631,,27189,,2021-08-29 11:05:06,,,0,0.0,,,,,,,,,,
632,,27190,,2021-08-29 11:05:06,,,0,0.0,,,,,,,,,,
633,,27192,,2021-08-29 11:05:07,,,0,0.0,,,,,,,,,,
634,1.0,27195,,2021-08-29 11:05:08,,,0,0.0,,,,,,,,,,
635,,27196,,2021-08-29 11:05:09,,,0,0.0,,,,,,,,,,
636,1.0,27202,United Arab Emirates,2021-08-29 11:05:12,2021-09-07 06:28:11,2021-09-07 06:58:11,3,0.0,0.0,10.0,,,0.0,10.0,,,0.0,9.0
637,,27203,,2021-08-29 11:05:13,,,0,0.0,,,,,,,,,,
638,,27204,,2021-08-29 11:05:13,,,0,0.0,,,,,,,,,,
639,,27205,,2021-08-29 11:05:14,,,0,0.0,,,,,,,,,,
640,,27206,,2021-08-29 11:05:14,,,0,0.0,,,,,,,,,,
641,,27207,,2021-08-29 11:05:15,,,0,0.0,,,,,,,,,,
642,,27208,,2021-08-29 11:05:15,,,0,0.0,,,,,,,,,,
643,,27209,,2021-08-29 11:05:15,,,0,0.0,,,,,,,,,,
644,,27212,,2021-08-29 11:05:17,,,0,0.0,,,,,,,,,,
645,,27213,,2021-08-29 11:05:17,,,0,0.0,,,,,,,,,,
646,,27214,,2021-08-29 11:05:18,,,0,0.0,,,,,,,,,,
647,,27216,,2021-08-29 11:05:19,,,0,0.0,,,,,,,,,,
648,,27217,,2021-08-29 11:05:20,,,0,0.0,,,,,,,,,,
649,1.0,27218,,2021-08-29 11:05:20,,,0,0.0,,,,,,,,,,
650,,27221,,2021-08-29 11:05:21,,,0,0.0,,,,,,,,,,
651,,27224,,2021-08-29 11:05:23,,,0,0.0,,,,,,,,,,
652,,27225,,2021-08-29 11:05:23,,,0,0.0,,,,,,,,,,
653,,27227,,2021-08-29 11:05:24,,,0,0.0,,,,,,,,,,
654,,27228,,2021-08-29 11:05:25,,,0,0.0,,,,,,,,,,
655,,27230,,2021-08-29 11:05:26,,,0,0.0,,,,,,,,,,
656,,27231,,2021-08-29 11:05:26,,,0,0.0,,,,,,,,,,
657,,27232,,2021-08-29 11:05:27,,,0,0.0,,,,,,,,,,
658,,27234,,2021-08-29 11:05:28,,,0,0.0,,,,,,,,,,
659,,27235,,2021-08-29 11:05:29,,,0,0.0,,,,,,,,,,
660,,27237,,2021-08-29 11:05:30,,,0,0.0,,,,,,,,,,
661,,27239,,2021-08-29 11:05:31,,,0,0.0,,,,,,,,,,
662,,27241,,2021-08-29 11:05:32,,,0,0.0,,,,,,,,,,
663,,27244,,2021-08-29 11:05:34,,,0,0.0,,,,,,,,,,
664,,27246,,2021-08-29 11:05:35,,,0,0.0,,,,,,,,,,
665,1.0,27247,United Arab Emirates,2021-08-29 11:05:35,2021-08-31 15:13:55,2021-08-31 15:43:55,3,0.0,0.0,2.0,,,0.0,1.0,,,0.0,1.0
666,,27248,,2021-08-29 11:05:36,,,0,0.0,,,,,,,,,,
667,,27249,,2021-08-29 11:05:36,,,0,0.0,,,,,,,,,,
668,,27250,,2021-08-29 11:05:37,,,0,0.0,,,,,,,,,,
669,,27254,,2021-08-29 11:05:39,,,0,0.0,,,,,,,,,,
